CODE_OPERATION	CODE_STATION	DATE	CODE_PHASE	CODE_TAXON	RESULTAT	CODE_REMARQUE	TYPO_NATIONALE
06000980*2013-07-23*1*I	6000980	2013-07-23	A	657	3	1	P10
06000980*2013-07-23*1*I	6000980	2013-07-23	A	3170	1	4	P10
06000980*2013-07-23*1*I	6000980	2013-07-23	A	502	23	1	P10
06000980*2013-07-23*1*I	6000980	2013-07-23	A	650	6	1	P10
06000980*2013-07-23*1*I	6000980	2013-07-23	A	837	1	1	P10
06000980*2013-07-23*1*I	6000980	2013-07-23	A	223	2	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	B	450	51	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	B	276	1	1	P10
06000980*2009-07-02*1*I	6000980	2009-07-02	B	3181	1	1	P10
06000980*2009-07-02*1*I	6000980	2009-07-02	B	1028	2	1	P10
06000980*2009-07-02*1*I	6000980	2009-07-02	B	321	20	1	P10
06000980*2009-07-02*1*I	6000980	2009-07-02	B	783	3	1	P10
06000980*2009-07-02*1*I	6000980	2009-07-02	B	1004	1	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	B	978	1	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	B	329	1	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	B	3166	1	4	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	B	757	6	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	B	908	3	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	B	892	276	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	B	622	141	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	B	801	1	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	B	66	1	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	B	224	1	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	B	679	1	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	B	704	7	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	C	364	1	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	A	3166	1	4	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	A	502	17	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	A	1044	1	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	A	212	2	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	A	491	4	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	A	908	1	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	A	892	113	1	P10
06000980*2009-07-02*1*I	6000980	2009-07-02	B	892	25	1	P10
06000980*2009-07-02*1*I	6000980	2009-07-02	B	622	5	1	P10
06000980*2013-07-23*1*I	6000980	2013-07-23	C	657	1	1	P10
06000980*2013-07-23*1*I	6000980	2013-07-23	C	887	3	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	A	1028	14	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	A	819	1	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	A	757	58	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	A	704	1	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	B	364	1	1	P10
06000980*2009-07-02*1*I	6000980	2009-07-02	B	838	21	1	P10
06000980*2009-07-02*1*I	6000980	2009-07-02	B	623	26	1	P10
06000980*2009-07-02*1*I	6000980	2009-07-02	B	329	8	1	P10
06000980*2009-07-02*1*I	6000980	2009-07-02	B	978	4	1	P10
06000980*2009-07-02*1*I	6000980	2009-07-02	C	906	1	4	P10
06000980*2009-07-02*1*I	6000980	2009-07-02	C	933	255	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	A	933	180	1	P10
06000980*2009-07-02*1*I	6000980	2009-07-02	B	1001	6	1	P10
06000980*2009-07-02*1*I	6000980	2009-07-02	C	838	24	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	A	807	417	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	B	608	1	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	C	933	275	1	P10
06000980*2009-07-02*1*I	6000980	2009-07-02	A	623	43	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	B	933	363	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	B	623	39	1	P10
06000980*2009-07-02*1*I	6000980	2009-07-02	C	807	445	1	P10
06000980*2009-07-02*1*I	6000980	2009-07-02	C	831	1	1	P10
06000980*2009-07-02*1*I	6000980	2009-07-02	C	658	1	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	B	807	635	1	P10
06000980*2009-07-02*1*I	6000980	2009-07-02	A	704	1	1	P10
06000980*2010-06-29*1*I	6000980	2010-06-29	B	906	1	4	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	C	618	2	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	933	1	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	C	289	1	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	C	608	2	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	831	2	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	C	20	1	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	622	2	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	C	906	1	4	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	892	183	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	C	719	14	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	C	623	18	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	793	1	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	364	98	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	481	2	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	C	364	41	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	2393	1	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	831	4	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	69	2	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	183	10	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	C	69	5	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	400	1	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	C	1087	1	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	C	3163	4	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	757	2	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	C	1028	1	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	C	801	19	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	807	143	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	906	1	4	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	69	14	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	241	1	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	A	69	29	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	200	1	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	A	807	325	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	A	892	205	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	A	801	1	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	A	339	1	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	A	3163	44	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	A	1043	1	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	A	502	6	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	C	339	1	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	C	46	1	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	A	704	2	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	B	364	108	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	C	807	37	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	C	2393	2	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	A	704	2	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	B	364	64	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	C	183	1	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	B	807	50	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	B	906	1	4	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	B	933	2	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	B	831	1	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	B	69	9	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	B	183	9	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	B	3163	39	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	C	322	3	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	C	838	1	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	C	502	4	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	C	619	1	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	C	451	32	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	C	491	14	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	C	2396	1	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	C	421	3	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	C	892	50	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	608	4	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	807	157	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	2395	1	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	C	801	5	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	C	339	2	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	C	211	1	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	C	757	2	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	A	421	1	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	183	5	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	1044	2	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	312	1	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	3163	35	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	5194	1	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	623	52	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	650	1	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	A	757	3	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	A	837	1	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	322	3	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	604	3	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	502	10	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	A	928	1	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	2396	3	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	892	364	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	B	608	16	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	801	342	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	339	8	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	906	1	4	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	B	421	9	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	B	892	680	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	B	321	7	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	B	622	8	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	B	383	1	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	B	2391	2	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	B	801	33	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	B	339	2	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	B	783	1	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	1044	10	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	312	6	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	3163	5	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	719	4	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	623	7	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	1043	1	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	837	1	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	618	6	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	322	4	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	502	6	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	619	1	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	451	48	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	212	1	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	2396	1	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	A	3163	90	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	A	623	3	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	801	90	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	339	7	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	783	1	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	618	4	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	599	1	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	B	46	21	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	A	622	5	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	A	838	1	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	A	801	270	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	A	892	5052	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	A	622	2	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	A	1061	2	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	A	286	1	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	A	801	205	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	A	339	4	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	A	1028	1	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	A	783	2	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	A	518	1	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	A	46	10	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	B	364	51	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	B	623	24	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	B	837	1	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	B	618	21	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	B	838	9	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	B	502	7	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	B	451	48	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	B	491	2	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	B	892	420	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	B	622	12	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	B	3163	16	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	B	3181	3	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	B	801	40	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	B	339	6	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	B	363	15	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	B	46	2	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	364	121	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	608	16	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	807	100	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	906	1	4	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	933	1	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	2393	2	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	831	6	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	3111	3	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	838	13	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	69	36	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	3163	45	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	183	8	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	3120	1	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	623	43	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	1004	2	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	837	1	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	618	13	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	322	3	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	636	2	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	502	8	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	451	43	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	212	1	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	908	1	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	421	2	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	892	750	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	622	10	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	1028	1	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	801	70	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	339	7	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	1043	1	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	704	1	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	485	1	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	C	46	11	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	473	2	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	364	6	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	C	892	306	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	C	622	2	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	C	1061	2	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	704	2	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	B	473	1	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	B	364	76	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	C	46	1	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	B	807	34	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	B	906	1	4	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	B	933	1	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	B	2393	4	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	B	20	1	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	B	838	2	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	B	69	3	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	B	276	2	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	B	183	10	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	B	310	1	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	B	211	1	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	B	3163	1	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	451	32	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	491	1	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	C	719	2	1	P10
06000990*2010-06-29*102*I	6000990	2010-06-29	A	622	2	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	B	502	2	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	B	189	13	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	B	212	1	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	C	404	2	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	C	451	38	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	C	212	6	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	C	491	2	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	C	183	57	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	C	892	94	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	C	622	3	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	C	1061	1	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	C	801	102	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	C	757	2	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	C	46	21	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	A	383	1	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	A	364	12	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	A	608	8	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	A	807	90	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	A	906	1	4	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	A	933	4	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	A	831	2	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	A	636	1	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	A	69	5	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	A	967	1	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	A	183	7	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	A	908	1	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	C	618	2	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	C	838	1	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	A	650	1	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	A	837	7	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	A	618	5	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	A	322	26	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	A	473	3	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	A	892	990	1	P10
06000990*2009-07-21*102*I	6000990	2009-07-21	A	1044	3	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	A	502	11	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	A	757	2	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	C	2391	17	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	C	801	9	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	C	339	3	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	C	286	3	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	C	200	1	1	P10
06000990*2012-06-04*1*I	6000990	2012-06-04	A	473	8	1	P10
06000990*2012-06-04*1*I	6000990	2012-06-04	A	364	10	1	P10
06000990*2012-06-04*1*I	6000990	2012-06-04	A	320	1	1	P10
06000990*2012-06-04*1*I	6000990	2012-06-04	A	807	450	1	P10
06000990*2012-06-04*1*I	6000990	2012-06-04	A	906	1	4	P10
06000990*2012-06-04*1*I	6000990	2012-06-04	A	933	7	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	B	608	29	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	B	807	200	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	B	906	1	4	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	B	933	270	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	B	2393	21	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	B	831	1	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	B	3111	1	4	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	B	1061	7	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	B	5152	22	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	A	383	3	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	A	364	3	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	B	183	18	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	B	69	8	1	P10
06000990*2013-07-23*1*I	6000990	2013-07-23	B	3120	1	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	A	491	7	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	A	908	1	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	473	5	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	364	1	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	807	73	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	906	1	4	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	933	23	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	619	2	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	399	4	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	20	7	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	150	1	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	457	1	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	69	5	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	2395	1	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	421	3	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	310	1	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	3163	9	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	719	1	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	623	11	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	1043	2	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	837	1	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	1004	2	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	322	23	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	636	1	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	502	6	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	2393	1	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	789	4	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	757	2	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	189	2	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	404	1	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	183	1	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	892	446	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	622	1	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	2391	1	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	801	2	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	339	8	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	819	3	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	618	1	1	P10
06000990*2011-08-22*102*I	6000990	2011-08-22	A	485	7	1	P10
06000990*2008-07-16*102*I	6000990	2008-07-16	B	622	3	1	P10
